# C1_Time_[h],C1_mass_[g],C2_Time_[h],C2_mass_[g],C3_Time_[h],C3_mass_[g],C4_Time_[h],C4_mass_[g],C5_Time_[h],C5_mass_[g]
4.75,0.281076370067809,4.75,0.253801410532947,4.75,0.290798422942853,4.75,0.294313975422659,4.75,0.295471488211743
4.83333333333333,0.282871171428221,4.83333333333333,0.256326573785046,4.83333333333333,0.293006351520583,4.83333333333333,0.294457159761997,4.83333333333333,0.297242585139329
4.91666666666667,0.284254890379566,4.91666666666667,0.264667200415682,4.91666666666667,0.293657987319645,4.91666666666667,0.297557843929319,4.91666666666667,0.303703048787363
5,0.286835717542288,5,0.266196908084898,5,0.293424789818273,5,0.3009771528446,5,0.305643580365851
5.08333333333333,0.288695005434191,5.08333333333333,0.270413680531777,5.08333333333333,0.294695609342556,5.08333333333333,0.302188519651103,5.08333333333333,0.303587102613742
5.16666666666667,0.288237414376621,5.16666666666667,0.26226203546121,5.16666666666667,0.291304438771325,5.16666666666667,0.303589018837498,5.16666666666667,0.304494715571017
5.25,0.288516801079415,5.25,0.264583707933322,5.25,0.291877725702362,5.25,0.301275936843173,5.25,0.302387119040871
5.33333333333333,0.288728675808933,5.33333333333333,0.26273956444411,5.33333333333333,0.289280665925229,5.33333333333333,0.300051081208055,5.33333333333333,0.301047359393282
5.41666666666667,0.288364755566942,5.41666666666667,0.261073758421394,5.41666666666667,0.289675961947365,5.41666666666667,0.298497051389703,5.41666666666667,0.299084788212919
5.5,0.289371972667015,5.5,0.26282007588625,5.5,0.289360410917825,5.5,0.302227556765887,5.5,0.296074657901572
5.58333333333333,0.288380072028414,5.58333333333333,0.262224684088159,5.58333333333333,0.28810192482459,5.58333333333333,0.306528769488372,5.58333333333333,0.296589983443127
5.66666666666667,0.287272763543231,5.66666666666667,0.261565987739017,5.66666666666667,0.284573230109408,5.66666666666667,0.303340565382155,6.03333333333333,0.286756577285644
5.75,0.287614972540785,5.75,0.261135535974656,5.75,0.285298272213782,5.75,0.304052441759789,7,0.271712890681858
5.83333333333333,0.28685444591109,5.83333333333333,0.261208287932681,5.83333333333333,0.284908637239286,5.83333333333333,0.304693745782177,8,0.260919140386529
5.91666666666667,0.283666821412519,5.91666666666667,0.267590530970403,5.91666666666667,0.281812051911139,5.91666666666667,0.300080582065973,9,0.25421776139906
6,0.28416458030345,6,0.264514559650073,6,0.282372995913787,6,0.300809416624615,10,0.245871330025314
7,0.272200817265834,7,0.249072764737164,7,0.262341876994248,7,0.276732265379319,11,0.242938592697086
8,0.259500516990313,8,0.244138574631196,8,0.252335371578821,8,0.267838622917073,12,0.238770092140635
9,0.251719731884699,9,0.234041550756815,9,0.242443826289851,9,0.257649143745923,13,0.235185366747209
10,0.245700965440597,10,0.229451650603651,10,0.234694587375657,10,0.251427728340189,14,0.234211697947963
11,0.240168114601229,11,0.219009886736918,11,0.231079542997908,11,0.24435194589399,15,0.234581185116439
12,0.237159191335656,12,0.216394811041226,12,0.225295464143489,12,0.241073217820055,16,0.23426733145886
13,0.234620117846115,13,0.216810074553999,13,0.221587615068073,13,0.237961619651893,17,0.233644369134155
14,0.231810160188868,14,0.212383133006226,14,0.220916798909366,14,0.23485725756777,18,0.234150711604477
15,0.229647734574644,15,0.207867553006671,15,0.220708680406793,15,0.24184724048137,19,0.231466076030618
16,0.227956197360297,16,0.211068104080164,16,0.223116365887724,16,0.24803941611316,20,0.233550957742344
17,0.225736847118937,17,0.209732642184531,17,0.222081250046798,17,0.247876424121003,21,0.233361182495587
18,0.224927664623173,18,0.205096567191991,18,0.221204708873821,18,0.261934102449519,22,0.233596859331503
19,0.225594974468666,19,0.203634617101426,19,0.221097984535572,19,0.26164500856026,23,0.238687690690024
20,0.225661958871943,20,0.207363316805094,20,0.221485439696484,20,0.263008751707402,24,0.240139419849097
21,0.227342174841928,21,0.208798675157276,21,0.227497832747896,21,0.27875146852195,25,0.245176537422611
22,0.22839559615675,22,0.200368284947515,22,0.225843166417236,22,0.285805013114305,26,0.253620841740993
23,0.229491898760922,23,0.205012576585562,23,0.226366644839083,23,0.275319579327167,27,0.256528703090954
24,0.232357434261565,24,0.205813220229203,24,0.230875043115983,24,0.2965765539279,28,0.264107652468195
25,0.235068119766934,25,0.206222921133123,25,0.238488983219853,25,0.297150778382246,29,0.266906149601595
26,0.236395188791013,26,0.202925475165841,26,0.244200738014714,26,0.297191335261927,30,0.268041759365764
27,0.238948152796082,27,0.209792068745488,27,0.247513129065705,27,0.300230049744927,31,0.270082506534741
28,0.242024972812273,28,0.209880063058167,28,0.247376272038847,28,0.295347250030757,32,0.272653590972476
29,0.24413552872327,29,0.223315346298924,29,0.256374674207421,29,0.297833273408994,33,0.278931047108346
30,0.244772493833945,30,0.21671970880744,30,0.255572397688379,30,0.299772269234284,34,0.279827477373278
31,0.247088841490946,31,0.218419301916849,31,0.256499918302661,31,0.30669037958883,35,0.277307354442528
32,0.249612944011364,32,0.230481391855787,32,0.259411091460979,32,0.297067535291172,36,0.282791606973055
33,0.253152085387307,33,0.225458240179926,33,0.266428539050357,33,0.304880685769473,37,0.28526183504948
34,0.255901002958202,34,0.235465846980013,34,0.270808516938581,34,0.303683733672984,38,0.291740343875104
35,0.260578307312011,35,0.238297105292128,35,0.27696777352242,35,0.304995758599691,39,0.289460970065043
36,0.261033663373449,36,0.233393723101976,36,0.277432327762089,36,0.307720783745862,40,0.292778072672794
37,0.261346122040481,37,0.236721143647283,37,0.27778922309075,37,0.307706395684502,41,0.2955695641079
38,0.264214077683812,38,0.23998467883433,38,0.284034302424377,38,0.3133914708171,42,0.291878938652929
39,0.267547379555781,39,0.243671959782162,39,0.28291162850722,39,0.303342057289149,43,0.30483641858636
40,0.269547258532099,40,0.251566697218415,40,0.290241501405276,40,0.3073053814722,44,0.306061460393218
41,0.270224311529587,41,0.246925720461717,41,0.29192504879227,41,0.306132232358732,45,0.299569400604592
42,0.272977768913461,42,0.251482549764966,42,0.296473170683504,42,0.306246475195915,46,0.30980278295603
43,0.277785084068481,43,0.262185323644935,43,0.294024640593779,43,0.309221444342557,47,0.308158149852736
44,0.280770985359177,44,0.263704521713087,44,0.303465715006388,44,0.313000873568477,48,0.326490355678633
45,0.282069338991408,45,0.261615011539574,45,0.304534416818552,45,0.308434320399323,54,0.331984389228571
46,0.286137933066249,46,0.271435068793495,46,0.303561337793172,46,0.311834541078293,60,0.348479153574542
47,0.287482352795108,47,0.268105746461676,47,0.313151796279602,47,0.322622208246902,66,0.362390719168396
48,0.293646614913452,48,0.270865457020089,48,0.318434717024666,48,0.325488415427512,72,0.378059107969057
54,0.313410897963665,54,0.290375997247963,54,0.3513378257103,54,0.331855295251294,78,0.390493713461655
60,0.331496670913567,60,0.322264754414927,60,0.376292023520742,60,0.348853119632279,84,0.409823004071857
66,0.355733616350757,66,0.340143238653278,66,0.387476602447586,66,0.365691606070741,,
72,0.375566913879392,72,0.367239063750879,72,0.404272551631698,72,0.384530783323174,,
78,0.394396993254091,78,0.385528574095857,78,0.411154782868106,78,0.408474209013698,,
84,0.415561500631604,84.0833333333333,0.419733247757522,84,0.436860605583096,84,0.429250806958218,,
